attention,temperature_2m,relative_humidity_2m,precipitation,snow_depth,surface_pressure,cloud_cover,wind_speed_10m,dayofweek,month,day,season,is_weekend,is_month_start,is_month_end,is_quarter_start,days_since_start_of_year,week_day,topattn,ds,unique_id,y
-0.20315407,9.586,87.6,0.1,0.04,977,61.2,12.65,4,1,8,1,0,0,0,0,7,1,-0.031758204,08/01/2016 17:00,TRUE,5
0.103572525,9.29,87.94,0,0.04,977,47.7,14.05,4,1,8,1,0,0,0,0,7,1,-0.75765514,08/01/2016 18:00,TRUE,6.996283246
-0.035751905,8.74,84.3,0,0.04,977.5,80.7,13.01,4,1,8,1,0,0,0,0,7,1,0.4341407,08/01/2016 19:00,TRUE,0.003716754
0,8.19,87.2,0.1,0.04,978,74.4,11.54,4,1,8,1,0,0,0,0,7,1,-0.6717221,08/01/2016 20:00,TRUE,0
-0.10161114,8.24,89.94,0.4,0.04,978,74.4,8.41,4,1,8,1,0,0,0,0,7,1,-0.16801377,08/01/2016 21:00,TRUE,1
0,8.39,90.25,0.2,0.04,977.5,62.4,8.65,4,1,8,1,0,0,0,0,7,1,-1.1169502,08/01/2016 22:00,TRUE,0
0,8.086,92.1,0.4,0.04,977.5,100,9.26,4,1,8,1,0,0,0,0,7,1,0.051382177,08/01/2016 23:00,TRUE,0
0,7.89,93.06,1.3,0.04,977,100,6.832,5,1,9,1,1,0,0,0,8,0,-0.34959146,09/01/2016 00:00,TRUE,0
-0.03822298,7.99,93.4,1.1,0.04,977,100,5.86,5,1,9,1,1,0,0,0,8,0,0.47334042,09/01/2016 01:00,TRUE,1
0,7.89,93.06,1.2,0.04,977.5,100,5.484,5,1,9,1,1,0,0,0,8,0,1.6399847,09/01/2016 02:00,TRUE,0
0,7.688,92.44,0.8,0.04,977.5,100,4.61,5,1,9,1,1,0,0,0,8,0,0.4277591,09/01/2016 03:00,TRUE,0
0,7.34,91.75,0.7,0.04,977,100,3.055,5,1,9,1,1,0,0,0,8,0,-0.4515959,09/01/2016 04:00,TRUE,0
-0.035106067,6.99,92.06,0.8,0.04,977,100,3.396,5,1,9,1,1,0,0,0,8,0,-0.030508574,09/01/2016 05:00,TRUE,1
0,6.74,93.7,0.9,0.04,977,100,3.396,5,1,9,1,1,0,0,0,8,0,-0.7560589,09/01/2016 06:00,TRUE,0
0,8.19,90.9,1.9,0.04,977,100,2.596,5,1,9,1,1,0,0,0,8,0,0.4350462,09/01/2016 07:00,TRUE,0
0,8.44,90.6,2.3,0.04,977.5,100,2.545,5,1,9,1,1,0,0,0,8,0,-0.6711643,09/01/2016 08:00,TRUE,0
-0.16009192,8.89,89.7,2,0.04,978,100,2.812,5,1,9,1,1,0,0,0,8,0,-0.16869763,09/01/2016 09:00,TRUE,1
0,9.04,91.25,1.5,0.04,979,100,4.105,5,1,9,1,1,0,0,0,8,0,-1.1173579,09/01/2016 10:00,TRUE,0
0,9.54,91,0.9,0.04,979,100,4.336,5,1,9,1,1,0,0,0,8,0,0.051969852,09/01/2016 11:00,TRUE,0
0.09321898,10.336,92.56,0.3,0.03,978,100,3.318,5,1,9,1,1,0,0,0,8,0,-0.34964257,09/01/2016 12:00,TRUE,0.998450077
-0.06670485,10.54,93.2,0.2,0.03,977.5,100,4.395,5,1,9,1,1,0,0,0,8,0,0.47315523,09/01/2016 13:00,TRUE,0.001549923
0,10.79,92.3,0,0.03,977,100,4.105,5,1,9,1,1,0,0,0,8,0,1.6405674,09/01/2016 14:00,TRUE,0
0,10.586,93.25,0,0.03,977,91.5,4.336,5,1,9,1,1,0,0,0,8,0,0.4278754,09/01/2016 15:00,TRUE,0
-0.048611525,9.89,94.75,0,0.03,977,81.9,5.117,5,1,9,1,1,0,0,0,8,0,-0.45213884,09/01/2016 16:00,TRUE,1
0,8.49,95.06,0,0.03,977,60.9,4.9,5,1,9,1,1,0,0,0,8,0,-0.029935574,09/01/2016 17:00,TRUE,0
-0.05462885,7.99,95,0,0.03,977,56.7,6.367,5,1,9,1,1,0,0,0,8,0,-0.7557865,09/01/2016 18:00,TRUE,1
0,7.74,94.7,0,0.03,976.5,38.7,7.93,5,1,9,1,1,0,0,0,8,0,0.43531427,09/01/2016 19:00,TRUE,0
-0.21996273,6.59,94,0,0.03,976.5,12.9,8.4,5,1,9,1,1,0,0,0,8,0,-0.670869,09/01/2016 20:00,TRUE,1
0,5.64,93.94,0,0.03,976,49.8,10.19,5,1,9,1,1,0,0,0,8,0,-0.16892949,09/01/2016 21:00,TRUE,0
0,5.59,92.3,0,0.03,976.5,69.9,10.14,5,1,9,1,1,0,0,0,8,0,-1.117555,09/01/2016 22:00,TRUE,0
0,5.54,91.3,0,0.03,977,67.5,10.39,5,1,9,1,1,0,0,0,8,0,0.052038938,09/01/2016 23:00,TRUE,0
0.04931754,4.99,91.94,0,0.03,976.5,68.7,10.805,6,1,10,1,1,0,0,0,9,0,-0.34968382,10/01/2016 00:00,TRUE,1
0,4.49,93.25,0,0.03,975.5,20.4,10.086,6,1,10,1,1,0,0,0,9,0,0.4729593,10/01/2016 01:00,TRUE,0
0,4.89,94.9,0.9,0.03,975,58.5,7.73,6,1,10,1,1,0,0,0,9,0,1.6411661,10/01/2016 02:00,TRUE,0
0,4.99,95.25,1.4,0.03,975.5,95.1,7.074,6,1,10,1,1,0,0,0,9,0,0.42798567,10/01/2016 03:00,TRUE,0
-0.12254367,4.938,95.56,0.4,0.03,975,100,7.42,6,1,10,1,1,0,0,0,9,0,-0.4527018,10/01/2016 04:00,TRUE,1
0,5.49,94.94,0.3,0.03,974.5,99.6,7.863,6,1,10,1,1,0,0,0,9,0,-0.029351475,10/01/2016 05:00,TRUE,0
0,5.49,94.25,0.4,0.03,975.5,100,6.926,6,1,10,1,1,0,0,0,9,0,-0.75548816,10/01/2016 06:00,TRUE,0
0,6.09,91.7,0.6,0.03,976,100,7.56,6,1,10,1,1,0,0,0,9,0,0.4355858,10/01/2016 07:00,TRUE,0
-0.07127017,6.438,91.4,0.9,0.03,976,93.3,6.637,6,1,10,1,1,0,0,0,9,0,-0.67056364,10/01/2016 08:00,TRUE,1
0,7.09,92.06,0.4,0.03,976,100,6.49,6,1,10,1,1,0,0,0,9,0,-0.16917183,10/01/2016 09:00,TRUE,0
0,9.39,88.25,0.5,0.03,976,100,9.42,6,1,10,1,1,0,0,0,9,0,-1.1177365,10/01/2016 10:00,TRUE,0
0,10.99,82.56,0.3,0.03,974.5,100,7.77,6,1,10,1,1,0,0,0,9,0,0.052119553,10/01/2016 11:00,TRUE,0
0.005531473,11.89,78.6,0,0.03,973.5,100,8.65,6,1,10,1,1,0,0,0,9,0,-0.34894523,10/01/2016 12:00,TRUE,1
0,11.836,79.94,0.1,0.02,973,100,11.44,6,1,10,1,1,0,0,0,9,0,0.4748971,10/01/2016 13:00,TRUE,0
0,12.086,77.9,0.1,0.02,973.5,100,13.21,6,1,10,1,1,0,0,0,9,0,1.6355841,10/01/2016 14:00,TRUE,0
0,12.04,76.5,0,0.02,973.5,100,12.44,6,1,10,1,1,0,0,0,9,0,0.42683178,10/01/2016 15:00,TRUE,0
-0.045650735,10.99,80.1,0,0.02,973.5,100,10.49,6,1,10,1,1,0,0,0,9,0,-0.4475642,10/01/2016 16:00,TRUE,1
0,9.54,82.7,0,0.02,974,100,10.03,6,1,10,1,1,0,0,0,9,0,-0.03506,10/01/2016 17:00,TRUE,0
0,8.94,83.2,0.2,0.02,974.5,100,9.02,6,1,10,1,1,0,0,0,9,0,-0.7579532,10/01/2016 18:00,TRUE,0
0.059324276,8.79,86.7,0.5,0.02,975.5,100,9.23,6,1,10,1,1,0,0,0,9,0,0.43300188,10/01/2016 19:00,TRUE,0.999411692
-0.10248688,8.99,86.7,0.4,0.02,974.5,91.5,6.88,6,1,10,1,1,0,0,0,9,0,-0.67341834,10/01/2016 20:00,TRUE,0.000588308
0,8.79,87,0.3,0.02,974,83.4,6.99,6,1,10,1,1,0,0,0,9,0,-0.16704614,10/01/2016 21:00,TRUE,0
0,8.336,88.1,0.2,0.02,973,91.8,8.35,6,1,10,1,1,0,0,0,9,0,-1.1158793,10/01/2016 22:00,TRUE,0
-0.05015412,8.24,89.6,0.2,0.02,971,95.1,6.88,6,1,10,1,1,0,0,0,9,0,0.051619526,10/01/2016 23:00,TRUE,1
0.15734603,8.29,89.06,0.2,0.02,970,100,6.49,0,1,11,1,0,0,0,0,10,1,-0.34918383,11/01/2016 00:00,TRUE,1
0,7.74,90.25,0,0.02,969.5,100,6.41,0,1,11,1,0,0,0,0,10,1,0.47438908,11/01/2016 01:00,TRUE,0
0,8.39,86.06,0,0.02,967.5,100,6.41,0,1,11,1,0,0,0,0,10,1,1.6369052,11/01/2016 02:00,TRUE,0
-0.107093014,8.39,84.9,0,0.02,968,100,12.97,0,1,11,1,0,0,0,0,10,1,0.4271081,11/01/2016 03:00,TRUE,1
0,8.44,85.75,0.2,0.02,968,99.6,14.44,0,1,11,1,0,0,0,0,10,1,-0.4487592,11/01/2016 04:00,TRUE,0
-0.0633376,8.44,89.4,0.7,0.02,968,84,16.56,0,1,11,1,0,0,0,0,10,1,-0.033657968,11/01/2016 05:00,TRUE,3
0.22610326,8.74,90,0.4,0.02,968,31.8,15.19,0,1,11,1,0,0,0,0,10,1,-0.75743127,11/01/2016 06:00,TRUE,1.999983333
0.13596474,8.44,90.3,0.1,0.02,969.5,72,13.664,0,1,11,1,0,0,0,0,10,1,0.43360677,11/01/2016 07:00,TRUE,1.656592073
0.040456966,8.89,89.4,0.2,0.02,970.5,65.7,14.336,0,1,11,1,0,0,0,0,10,1,-0.6727267,11/01/2016 08:00,TRUE,4.998666736
-0.017656758,9.49,85,0.1,0.02,971.5,62.1,14.4,0,1,11,1,0,0,0,0,10,1,-0.16752039,11/01/2016 09:00,TRUE,4.999771463
-0.101960085,10.04,77.5,0,0.02,971,51,11.305,0,1,11,1,0,0,0,0,10,1,-1.1163379,11/01/2016 10:00,TRUE,4.003045086
-0.199735,10.586,74.5,0,0.02,972,44.4,15.41,0,1,11,1,0,0,0,0,10,1,0.051697418,11/01/2016 11:00,TRUE,5
-0.15795226,10.836,67.2,0,0.02,972,62.1,14.29,0,1,11,1,0,0,0,0,10,1,-0.3493236,11/01/2016 12:00,TRUE,6
-0.0979335,9.89,69.1,0.2,0.02,972,100,15.04,0,1,11,1,0,0,0,0,10,1,0.47396538,11/01/2016 13:00,TRUE,3.999816668
-0.08007417,9.74,68.8,0.5,0.02,972.5,80.7,13.516,0,1,11,1,0,0,0,0,10,1,1.6379799,11/01/2016 14:00,TRUE,6.999221691
-0.07649768,9.89,64.9,0,0.01,973.5,93,11.25,0,1,11,1,0,0,0,0,10,1,0.42737257,11/01/2016 15:00,TRUE,5.999878318
0.052345645,9.14,64.25,0,0.01,974,97.2,9.83,0,1,11,1,0,0,0,0,10,1,-0.44990256,11/01/2016 16:00,TRUE,6.000045025
0.07444515,7.79,73.2,0.3,0.01,975,100,12.03,0,1,11,1,0,0,0,0,10,1,-0.032373544,11/01/2016 17:00,TRUE,5.001038299
-0.09443007,6.938,79.8,0.3,0.01,975.5,83.4,10.234,0,1,11,1,0,0,0,0,10,1,-0.75688475,11/01/2016 18:00,TRUE,4.998128259
-0.15245399,6.438,84.06,0.5,0.02,976.5,52.5,9.18,0,1,11,1,0,0,0,0,10,1,0.43418574,11/01/2016 19:00,TRUE,1.001871741
0,5.39,88.8,0.1,0.02,977,75.6,8.67,0,1,11,1,0,0,0,0,10,1,-0.672016,11/01/2016 20:00,TRUE,0
0,4.29,89.3,0,0.02,977,100,10.11,0,1,11,1,0,0,0,0,10,1,-0.16797236,11/01/2016 21:00,TRUE,0
0.018307805,4.34,90.3,0,0.02,977.5,100,9.984,0,1,11,1,0,0,0,0,10,1,-1.1166437,11/01/2016 22:00,TRUE,0.999516669
-0.062804274,4.24,90.6,0,0.02,978,94.5,10.586,0,1,11,1,0,0,0,0,10,1,0.051826295,11/01/2016 23:00,TRUE,0.000483331
0,3.94,89.94,0.1,0.02,978,91.5,12.375,1,1,12,1,0,0,0,0,11,1,-0.34933627,12/01/2016 00:00,TRUE,0
0,4.39,91.25,0,0.02,978,100,12.08,1,1,12,1,0,0,0,0,11,1,0.4740547,12/01/2016 01:00,TRUE,0
0,4.39,91.56,0.2,0.03,978.5,100,10.83,1,1,12,1,0,0,0,0,11,1,1.6375765,12/01/2016 02:00,TRUE,0
-0.2814903,3.79,90.9,0.3,0.03,979.5,100,10.37,1,1,12,1,0,0,0,0,11,1,0.427283,12/01/2016 03:00,TRUE,1
-0.026639441,4.24,89.3,0.3,0.03,980,82.5,9.18,1,1,12,1,0,0,0,0,11,1,-0.4492777,12/01/2016 04:00,TRUE,1
0,4.09,89,0.3,0.04,980.5,90.3,10.18,1,1,12,1,0,0,0,0,11,1,-0.032774173,12/01/2016 05:00,TRUE,0
0,4.04,88.4,0.4,0.04,981.5,72.6,9.45,1,1,12,1,0,0,0,0,11,1,-0.75734526,12/01/2016 06:00,TRUE,0
-0.11531499,3.988,88.06,0,0.04,982,79.5,9.11,1,1,12,1,0,0,0,0,11,1,0.43394524,12/01/2016 07:00,TRUE,3
0.18338515,4.29,85.6,0,0.04,983,86.1,8.125,1,1,12,1,0,0,0,0,11,1,-0.6721869,12/01/2016 08:00,TRUE,5
0.120022304,5.04,88.1,0,0.04,984,76.2,8.91,1,1,12,1,0,0,0,0,11,1,-0.16770002,12/01/2016 09:00,TRUE,4
-0.034553114,7.188,82.7,0.2,0.04,984.5,63,9.586,1,1,12,1,0,0,0,0,11,1,-1.1166438,12/01/2016 10:00,TRUE,5.997121755
-0.14457208,7.64,74.2,0,0.04,984.5,58.8,13.61,1,1,12,1,0,0,0,0,11,1,0.05166866,12/01/2016 11:00,TRUE,3.002878245
-0.1733874,7.39,74.2,0.6,0.04,984.5,100,10.97,1,1,12,1,0,0,0,0,11,1,-0.34916928,12/01/2016 12:00,TRUE,6.997688389
-0.09522609,7.49,76.9,0.1,0.04,984.5,100,9.29,1,1,12,1,0,0,0,0,11,1,0.47447774,12/01/2016 13:00,TRUE,4.001473278
-0.025231486,6.688,85.56,0.5,0.04,984.5,100,9.836,1,1,12,1,0,0,0,0,11,1,1.6366682,12/01/2016 14:00,TRUE,4.999105066
0.017895987,5.84,91.7,0.9,0.04,984.5,100,8.89,1,1,12,1,0,0,0,0,11,1,0.42707747,12/01/2016 15:00,TRUE,7.000838273
-0.22261739,4.74,95.56,0.8,0.04,985.5,100,7.29,1,1,12,1,0,0,0,0,11,1,-0.44840094,12/01/2016 16:00,TRUE,4.000894994
0.017223522,4.14,93.9,0.4,0.04,986,100,6.38,1,1,12,1,0,0,0,0,11,1,-0.033879668,12/01/2016 17:00,TRUE,4.999045005
-0.05911054,3.69,92.9,0.5,0.05,986.5,100,6.793,1,1,12,1,0,0,0,0,11,1,-0.75743896,12/01/2016 18:00,TRUE,4.000954995
-0.04869311,3.389,96.2,0.6,0.05,987,100,7.145,1,1,12,1,0,0,0,0,11,1,0.43363714,12/01/2016 19:00,TRUE,1
0.239287,3.09,96.2,0.9,0.05,988,77.7,6.297,1,1,12,1,0,0,0,0,11,1,-0.67269474,12/01/2016 20:00,TRUE,2
0,3.29,94.8,0.7,0.06,989,57,7.863,1,1,12,1,0,0,0,0,11,1,-0.16720016,12/01/2016 21:00,TRUE,0
0,2.84,93.8,0.9,0.07,990.5,100,6.637,1,1,12,1,0,0,0,0,11,1,-1.1165086,12/01/2016 22:00,TRUE,0
0.15642577,1.889,92.06,0.5,0.08,991.5,100,7.93,1,1,12,1,0,0,0,0,11,1,0.05176177,12/01/2016 23:00,TRUE,1
0,2.389,89.2,0.9,0.08,993,100,7.074,2,1,13,1,0,0,0,0,12,1,-0.34925026,13/01/2016 00:00,TRUE,0
0,2.44,84.2,1,0.09,993,100,6.152,2,1,13,1,0,0,0,0,12,1,0.47409654,13/01/2016 01:00,TRUE,0
-0.11190954,2.238,82.06,0.9,0.1,993.5,64.5,5.96,2,1,13,1,0,0,0,0,12,1,1.637919,13/01/2016 02:00,TRUE,1
0,1.489,84.7,0.5,0.1,994.5,47.7,5.69,2,1,13,1,0,0,0,0,12,1,0.42734855,13/01/2016 03:00,TRUE,0
0.024588281,1.039,89.06,0,0.11,995,52.5,6.49,2,1,13,1,0,0,0,0,12,1,-0.45009974,13/01/2016 04:00,TRUE,1
-0.044650223,1.039,80.7,0.5,0.11,995,56.7,5.938,2,1,13,1,0,0,0,0,12,1,-0.032553617,13/01/2016 05:00,TRUE,1
0,0.539,82.7,0.2,0.11,996,74.4,4.555,2,1,13,1,0,0,0,0,12,1,-0.7563307,13/01/2016 06:00,TRUE,0
0.019970203,2.238,86.3,0.2,0.11,997,90.9,4.35,2,1,13,1,0,0,0,0,12,1,0.4343404,13/01/2016 07:00,TRUE,2
-0.059516605,1.989,86.3,0.1,0.12,997.5,96.6,4.32,2,1,13,1,0,0,0,0,12,1,-0.672072,13/01/2016 08:00,TRUE,5
-0.07703343,2.488,89.2,0,0.12,998.5,100,3.96,2,1,13,1,0,0,0,0,12,1,-0.16790293,13/01/2016 09:00,TRUE,4
0.002562289,3.59,77.6,0.1,0.12,998.5,41.7,4.105,2,1,13,1,0,0,0,0,12,1,-1.1166638,13/01/2016 10:00,TRUE,7.997300064
-0.17342244,3.988,75.44,0,0.11,999,40.2,5.508,2,1,13,1,0,0,0,0,12,1,0.052099522,13/01/2016 11:00,TRUE,6.000528307
0.09649786,3.639,79.3,0,0.11,998.5,43.8,5.77,2,1,13,1,0,0,0,0,12,1,-0.34934556,13/01/2016 12:00,TRUE,4.99972174
-0.025362631,3.84,79.06,0,0.11,997.5,60,4.023,2,1,13,1,0,0,0,0,12,1,0.47346094,13/01/2016 13:00,TRUE,5.002449889
-0.017455295,3.09,80.94,0,0.11,997,78.3,3.877,2,1,13,1,0,0,0,0,12,1,1.6398039,13/01/2016 14:00,TRUE,7
-0.059779305,2.54,79.1,0,0.11,997,75.6,2.305,2,1,13,1,0,0,0,0,12,1,0.4277684,13/01/2016 15:00,TRUE,4.998566738
0.041682955,4.688,68.75,0,0.11,997,49.2,2.037,2,1,13,1,0,0,0,0,12,1,-0.45256132,13/01/2016 16:00,TRUE,4.001433262
-0.13704328,4.188,71.5,0,0.11,996.5,0.3,4.734,2,1,13,1,0,0,0,0,12,1,-0.030376546,13/01/2016 17:00,TRUE,5
0.08265556,3.59,74.8,0,0.11,995.5,5.1,4.215,2,1,13,1,0,0,0,0,12,1,-0.7546822,13/01/2016 18:00,TRUE,3
0,2.988,82.44,0,0.11,995.5,82.8,3.707,2,1,13,1,0,0,0,0,12,1,0.4355288,13/01/2016 19:00,TRUE,0
-0.21487515,2.29,85.06,0,0.11,995,78.6,4.023,2,1,13,1,0,0,0,0,12,1,-0.67079264,13/01/2016 20:00,TRUE,0.999483327
0.08637408,1.589,87.2,0,0.11,994.5,77.7,5,2,1,13,1,0,0,0,0,12,1,-0.16882433,13/01/2016 21:00,TRUE,0.000516673
-0.020255486,0.539,89.7,0,0.11,993.5,61.8,4.695,2,1,13,1,0,0,0,0,12,1,-1.1169846,13/01/2016 22:00,TRUE,1
0.02320037,-0.611,90.94,0,0.11,993,1.8,4.695,2,1,13,1,0,0,0,0,12,1,0.052619442,13/01/2016 23:00,TRUE,0.998921685
-0.004576663,-1.511,89.8,0,0.11,992,16.5,5.016,3,1,14,1,0,0,0,0,13,1,-0.349082,14/01/2016 00:00,TRUE,0.001078315
0,-2.06,86.8,0,0.11,991,73.2,5.484,3,1,14,1,0,0,0,0,13,1,0.47188327,14/01/2016 01:00,TRUE,0
0.082411475,-1.661,80.3,0,0.11,990,86.1,4.83,3,1,14,1,0,0,0,0,13,1,1.6443661,14/01/2016 02:00,TRUE,0.998328481
0.12099836,-0.961,75.7,0,0.11,989,90,5.316,3,1,14,1,0,0,0,0,13,1,0.42859793,14/01/2016 03:00,TRUE,0.001671519
0,-0.261,73.3,0,0.11,988,89.7,4.51,3,1,14,1,0,0,0,0,13,1,-0.4574288,14/01/2016 04:00,TRUE,0
-0.13185996,-0.061,77.56,0.1,0.11,987.5,97.5,4.68,3,1,14,1,0,0,0,0,13,1,-0.025511993,14/01/2016 05:00,TRUE,0.999478359
-0.029911777,0.389,82.06,0.4,0.11,986.5,100,5.816,3,1,14,1,0,0,0,0,13,1,-0.75157154,14/01/2016 06:00,TRUE,0.000521641
0.17875673,0.989,81.9,0.5,0.12,986,100,5.496,3,1,14,1,0,0,0,0,13,1,0.43765932,14/01/2016 07:00,TRUE,3.998560083
0.018898286,1.439,83.75,0.8,0.12,986.5,100,5.69,3,1,14,1,0,0,0,0,13,1,-0.6683328,14/01/2016 08:00,TRUE,3.000211592
-0.000502944,1.989,83.8,0.9,0.13,986.5,100,7.703,3,1,14,1,0,0,0,0,13,1,-0.17145619,14/01/2016 09:00,TRUE,4.001228325
-0.13843876,2.94,83.6,0.6,0.13,986.5,100,6.914,3,1,14,1,0,0,0,0,13,1,-1.1170068,14/01/2016 10:00,TRUE,7.998583404
-0.14979242,3.738,85.25,0.3,0.13,986,100,7.2,3,1,14,1,0,0,0,0,13,1,0.05332414,14/01/2016 11:00,TRUE,6.001416596
-0.04558329,3.69,90.56,0.3,0.13,985.5,100,5.484,3,1,14,1,0,0,0,0,13,1,-0.3485306,14/01/2016 12:00,TRUE,7
-0.044676453,4.29,89.3,0.4,0.13,985,100,3.758,3,1,14,1,0,0,0,0,13,1,0.47036356,14/01/2016 13:00,TRUE,7.998483472
0.06808624,4.79,87.2,0.4,0.13,985,100,4.38,3,1,14,1,0,0,0,0,13,1,1.6497236,14/01/2016 14:00,TRUE,5.001516528
-0.023245275,5.59,82.75,0.4,0.13,985.5,100,3.318,3,1,14,1,0,0,0,0,13,1,0.42969984,14/01/2016 15:00,TRUE,7.998733345
-0.33153003,5.54,83.4,0.4,0.13,986.5,100,1.938,3,1,14,1,0,0,0,0,13,1,-0.46217674,14/01/2016 16:00,TRUE,7.000295144
0.26039553,5.09,84.5,0.3,0.13,987,100,2.305,3,1,14,1,0,0,0,0,13,1,-0.019916479,14/01/2016 17:00,TRUE,5.000309841
-0.04810572,4.84,85.06,0.2,0.13,987.5,91.5,3.055,3,1,14,1,0,0,0,0,13,1,-0.7482864,14/01/2016 18:00,TRUE,4.00066167
0.18219869,4.688,82.94,0.4,0.13,988,97.8,6.848,3,1,14,1,0,0,0,0,13,1,0.44010642,14/01/2016 19:00,TRUE,1
-0.043055326,2.59,92.8,0.8,0.14,989,80.4,7.863,3,1,14,1,0,0,0,0,13,1,-0.6655636,14/01/2016 20:00,TRUE,1
0,1.939,95.1,0.6,0.14,989.5,57,7.29,3,1,14,1,0,0,0,0,13,1,-0.17438343,14/01/2016 21:00,TRUE,0
0,1.889,93.06,0.4,0.15,990,59.7,6.637,3,1,14,1,0,0,0,0,13,1,-1.1175004,14/01/2016 22:00,TRUE,0
0.2342964,1.789,88.8,0.2,0.15,990.5,56.7,5.45,3,1,14,1,0,0,0,0,13,1,0.053860787,14/01/2016 23:00,TRUE,1
0,2.04,87.25,0.3,0.15,991,86.1,2.545,4,1,15,1,0,0,0,0,14,1,-0.34941024,15/01/2016 00:00,TRUE,0
0,2.19,82.6,0.5,0.16,991,58.2,2.545,4,1,15,1,0,0,0,0,14,1,0.47125453,15/01/2016 01:00,TRUE,0
-0.085476585,2.04,81.7,0.1,0.16,991.5,66.6,6.29,4,1,15,1,0,0,0,0,14,1,1.6450572,15/01/2016 02:00,TRUE,1
0,1.289,85.9,0.2,0.16,991.5,58.8,5.992,4,1,15,1,0,0,0,0,14,1,0.42873496,15/01/2016 03:00,TRUE,0
0,1.089,90.4,0.2,0.17,991.5,56.4,5,4,1,15,1,0,0,0,0,14,1,-0.45698458,15/01/2016 04:00,TRUE,0
-0.11439568,0.989,93.06,0.1,0.17,992,74.7,5.625,4,1,15,1,0,0,0,0,14,1,-0.024366934,15/01/2016 05:00,TRUE,1
0,0.839,95.75,0,0.17,992.5,68.1,5.117,4,1,15,1,0,0,0,0,14,1,-0.75287676,15/01/2016 06:00,TRUE,0
-0.073786505,0.289,96.06,0,0.17,992.5,59.1,4.9,4,1,15,1,0,0,0,0,14,1,0.43764955,15/01/2016 07:00,TRUE,2.999628306
-0.02574653,-0.061,96.8,0,0.17,993,48.6,4.9,4,1,15,1,0,0,0,0,14,1,-0.6675225,15/01/2016 08:00,TRUE,3.999266699
-0.028258948,0.039,96.06,0,0.17,993,38.7,5.96,4,1,15,1,0,0,0,0,14,1,-0.1714452,15/01/2016 09:00,TRUE,2.001104994
-0.25640035,1.289,92.06,0,0.17,993,42.9,8.945,4,1,15,1,0,0,0,0,14,1,-1.1175867,15/01/2016 10:00,TRUE,3.998821675
0.083211675,1.989,87.56,0,0.17,993,58.5,10.46,4,1,15,1,0,0,0,0,14,1,0.052603263,15/01/2016 11:00,TRUE,3.001178325
-0.027207306,2.389,81.44,0,0.17,993,67.2,9.22,4,1,15,1,0,0,0,0,14,1,-0.34963095,15/01/2016 12:00,TRUE,2
-0.0496397,2.29,68.25,0,0.17,992,57.3,7.652,4,1,15,1,0,0,0,0,14,1,0.4716537,15/01/2016 13:00,TRUE,5
0.19393168,2.238,66,0,0.17,992,60.9,8.21,4,1,15,1,0,0,0,0,14,1,1.6439381,15/01/2016 14:00,TRUE,5
0.066316456,1.239,74.4,0.2,0.17,991.5,82.2,6.88,4,1,15,1,0,0,0,0,14,1,0.4284901,15/01/2016 15:00,TRUE,4.998688333
0.08352405,0.689,75.1,0.4,0.17,992,100,4.336,4,1,15,1,0,0,0,0,14,1,-0.45525205,15/01/2016 16:00,TRUE,3.999978333
0.08576157,0.489,78.25,0.6,0.17,992.5,100,4.61,4,1,15,1,0,0,0,0,14,1,-0.025751421,15/01/2016 17:00,TRUE,5.000206625
0.003492842,-0.111,84.8,0.6,0.18,993,100,7.42,4,1,15,1,0,0,0,0,14,1,-0.7545743,15/01/2016 18:00,TRUE,2.001126709
-0.094792925,-1.011,93.25,0.7,0.18,993,100,9.22,4,1,15,1,0,0,0,0,14,1,0.4367634,15/01/2016 19:00,TRUE,1
-0.07559495,-0.711,96.44,0.8,0.19,993.5,100,10.19,4,1,15,1,0,0,0,0,14,1,-0.6684027,15/01/2016 20:00,TRUE,1
0,-0.311,96.44,0.6,0.2,994,97.2,11.12,4,1,15,1,0,0,0,0,14,1,-0.17077556,15/01/2016 21:00,TRUE,0
0,-0.611,95.7,0.3,0.21,994,58.5,9.695,4,1,15,1,0,0,0,0,14,1,-1.1177442,15/01/2016 22:00,TRUE,0
-0.12961684,-0.711,95,0.2,0.21,994.5,43.5,10.195,4,1,15,1,0,0,0,0,14,1,0.052028283,15/01/2016 23:00,TRUE,1
0,-1.361,96.06,0.2,0.21,995,100,10.44,5,1,16,1,1,0,0,0,15,0,-0.34983653,16/01/2016 00:00,TRUE,0
0,-1.361,96.06,0.2,0.21,995,100,8.914,5,1,16,1,1,0,0,0,15,0,0.47229743,16/01/2016 01:00,TRUE,0
-0.06021166,-1.211,95.7,0.5,0.21,995,100,7.652,5,1,16,1,1,0,0,0,15,0,1.642005,16/01/2016 02:00,TRUE,1
0,-1.211,97.1,0.9,0.22,995,100,7.652,5,1,16,1,1,0,0,0,15,0,0.42811716,16/01/2016 03:00,TRUE,0
0,-1.211,96.4,1,0.23,995,100,8.66,5,1,16,1,1,0,0,0,15,0,-0.45313543,16/01/2016 04:00,TRUE,0
-0.18351848,-0.911,96.75,0.8,0.23,995.5,100,10.8,5,1,16,1,1,0,0,0,15,0,-0.027861834,16/01/2016 05:00,TRUE,1
0,-0.461,95.4,0.5,0.24,996,100,11.79,5,1,16,1,1,0,0,0,15,0,-0.75633705,16/01/2016 06:00,TRUE,0
